key_system,key_component,Component
4532-PU-40767|01,4532-PU-40767|01-01,Motor eléctrico
4532-PU-40767|02,4532-PU-40767|02-01,Carcasa
4532-PU-40767|02,4532-PU-40767|02-02,Rodete
4532-PU-40767|02,4532-PU-40767|02-03,Eje
4532-PU-40767|02,4532-PU-40767|02-04,Sello mecánico
4532-PU-40767|03,4532-PU-40767|03-01,Instrumentos
4532-PU-40767|03,4532-PU-40767|03-02,Transmisores
4316-PU-40428|03,4316-PU-40428|03-01,Instrumentos
4316-PU-40428|03,4316-PU-40428|03-02,Transmisores
3261-PU-332|01,3261-PU-332|01-01,Motor eléctrico
3261-PU-332|01,3261-PU-332|01-02,Acople
3261-PU-332|02,3261-PU-332|02-01,Carcasa
3261-PU-332|02,3261-PU-332|02-02,Caja de rodamientos
3261-PU-332|02,3261-PU-332|02-03,Sello mecánico
3261-PU-332|03,3261-PU-332|03-01,Instrumentos
3261-PU-332|03,3261-PU-332|03-02,Transmisores
3261-PU-333|01,3261-PU-333|01-01,Motor eléctrico
3261-PU-333|01,3261-PU-333|01-02,Acople
3261-PU-333|02,3261-PU-333|02-01,Carcasa
3261-PU-333|02,3261-PU-333|02-02,Caja de rodamientos
3261-PU-333|02,3261-PU-333|02-03,Sello mecánico
3261-PU-333|03,3261-PU-333|03-01,Instrumentos
3261-PU-333|03,3261-PU-333|03-02,Transmisores
3253-PU-328|01,3253-PU-328|01-01,Motor eléctrico
3253-PU-328|01,3253-PU-328|01-02,Variador de velocidad
3253-PU-328|01,3253-PU-328|01-03,Acople
3253-PU-328|02,3253-PU-328|02-01,Carcasa
3253-PU-328|02,3253-PU-328|02-02,Caja de rodamientos
3253-PU-328|02,3253-PU-328|02-03,Sello mecánico
3253-PU-328|02,3253-PU-328|02-04,Eje
3253-PU-328|02,3253-PU-328|02-05,Elementos de unión
3253-PU-328|03,3253-PU-328|03-01,Instrumentos
3253-PU-329|01,3253-PU-329|01-01,Motor eléctrico
3253-PU-329|01,3253-PU-329|01-02,Acople
3253-PU-329|02,3253-PU-329|02-01,Carcasa
3253-PU-329|02,3253-PU-329|02-02,Caja de rodamientos
3253-PU-329|02,3253-PU-329|02-03,Sello mecánico
3253-PU-329|02,3253-PU-329|02-04,Eje
3253-PU-329|02,3253-PU-329|02-05,Elementos de unión
3253-PU-329|03,3253-PU-329|03-01,Instrumentos
3331-PU-345|01,3331-PU-345|01-01,Motor eléctrico
3331-PU-345|01,3331-PU-345|01-02,Acople
3331-PU-345|02,3331-PU-345|02-01,Carcasa
3331-PU-345|02,3331-PU-345|02-02,Caja de rodamientos
3331-PU-345|02,3331-PU-345|02-03,Sello mecánico
3331-PU-345|03,3331-PU-345|03-01,Instrumentos
3331-PU-345|03,3331-PU-345|03-02,Transmisores
2242-PU-233|01,2242-PU-233|01-01,Reductor planetario
2242-PU-233|02,2242-PU-233|02-01,Estator
2242-PU-233|02,2242-PU-233|02-02,Rotor
2242-PU-233|02,2242-PU-233|02-03,Conjunto bomba
2242-PU-233|03,2242-PU-233|03-01,Instrumentos
3322-PU-337|01,3322-PU-337|01-01,Motor eléctrico
3322-PU-337|01,3322-PU-337|01-02,Acople
3322-PU-337|02,3322-PU-337|02-01,Carcasa
3322-PU-337|02,3322-PU-337|02-02,Caja de rodamientos
3322-PU-337|02,3322-PU-337|02-03,Sello mecánico
3322-PU-337|03,3322-PU-337|03-01,Instrumentos
3322-PU-337|03,3322-PU-337|03-02,Transmisores
3321-PU-334|01,3321-PU-334|01-01,Motor eléctrico
3321-PU-334|01,3321-PU-334|01-02,Acople flexible
3321-PU-334|02,3321-PU-334|02-01,Carcasa
3321-PU-334|02,3321-PU-334|02-02,Columna porta rodamientos
3321-PU-334|02,3321-PU-334|02-03,Impulsor
3321-PU-334|02,3321-PU-334|02-04,Sellos y juntas
3321-PU-334|02,3321-PU-334|02-05,Elementos de unión
3321-PU-334|03,3321-PU-334|03-01,Instrumentos
3321-PU-334|03,3321-PU-334|03-02,Transmisores
3321-PU-335|01,3321-PU-335|01-01,Motor eléctrico
3321-PU-335|02,3321-PU-335|02-01,Columna porta rodamientos
3321-PU-335|03,3321-PU-335|03-01,Instrumentos
3321-PU-335|03,3321-PU-335|03-02,Transmisores
3332-PU-346|01,3332-PU-346|01-01,Motor eléctrico
3332-PU-346|02,3332-PU-346|02-01,Columna porta rodamientos
3332-PU-346|03,3332-PU-346|03-01,Instrumentos
3331-PU-344|01,3331-PU-344|01-01,Motor eléctrico
3331-PU-344|02,3331-PU-344|02-01,Columna porta rodamientos
3331-PU-344|03,3331-PU-344|03-01,Instrumentos
3331-PU-347|01,3331-PU-347|01-01,Motor eléctrico
3331-PU-347|02,3331-PU-347|02-01,Columna porta rodamientos
3331-PU-347|03,3331-PU-347|03-01,Instrumentos
3335-PU-359|01,3335-PU-359|01-01,Motor eléctrico
3335-PU-359|02,3335-PU-359|02-01,Columna porta rodamientos
3351-PU-375|01,3351-PU-375|01-01,Motor eléctrico
3351-PU-375|01,3351-PU-375|01-02,Acople flexible
3351-PU-375|02,3351-PU-375|02-01,Carcasa
3351-PU-375|02,3351-PU-375|02-02,Columna porta rodamientos
3351-PU-375|02,3351-PU-375|02-03,Impulsor
3351-PU-375|02,3351-PU-375|02-04,Sellos y juntas
3351-PU-375|02,3351-PU-375|02-05,Elementos de unión
3351-PU-375|03,3351-PU-375|03-01,Instrumentos
2272-PU-216|01,2272-PU-216|01-01,Motor eléctrico
2272-PU-216|01,2272-PU-216|01-02,Variador de velocidad
2272-PU-216|01,2272-PU-216|01-03,Poleas y fajas
2272-PU-216|02,2272-PU-216|02-01,Caja de rodamientos
2272-PU-216|02,2272-PU-216|02-02,Eje
2272-PU-216|02,2272-PU-216|02-03,Carcasa
2272-PU-216|02,2272-PU-216|02-04,Impulsor
2272-PU-216|02,2272-PU-216|02-05,Sello prensaestopa
2272-PU-216|02,2272-PU-216|02-06,Elementos de unión
2272-PU-216|03,2272-PU-216|03-01,Instrumentos
2272-PU-216|03,2272-PU-216|03-02,Transmisores
2262-PU-220|01,2262-PU-220|01-01,Motor eléctrico
2262-PU-220|01,2262-PU-220|01-02,Arrancador
2262-PU-220|01,2262-PU-220|01-03,Acople
2262-PU-220|02,2262-PU-220|02-01,Carcasa
2262-PU-220|02,2262-PU-220|02-02,Impulsor
2262-PU-220|02,2262-PU-220|02-03,Caja de rodamientos
2262-PU-220|02,2262-PU-220|02-04,Sellos
2262-PU-220|02,2262-PU-220|02-05,Sello
2262-PU-220|02,2262-PU-220|02-06,Eje
2262-PU-220|02,2262-PU-220|02-07,Elementos de unión
2262-PU-220|03,2262-PU-220|03-01,Instrumentos
2281-PU-227|01,2281-PU-227|01-01,Motor eléctrico
2281-PU-227|01,2281-PU-227|01-02,Arrancador
2281-PU-227|01,2281-PU-227|01-03,Poleas y fajas
2281-PU-227|02,2281-PU-227|02-01,Caja de rodamientos
2281-PU-227|02,2281-PU-227|02-02,Eje
2281-PU-227|02,2281-PU-227|02-03,Carcasa
2281-PU-227|02,2281-PU-227|02-04,Impulsor
2281-PU-227|02,2281-PU-227|02-05,Sello prensaestopa
2281-PU-227|02,2281-PU-227|02-06,Elementos de unión
2281-PU-227|03,2281-PU-227|03-01,Instrumentos
2281-PU-227|03,2281-PU-227|03-02,Transmisores
2312-PU-230|01,2312-PU-230|01-01,Motor eléctrico
2312-PU-230|01,2312-PU-230|01-02,Variador de velocidad
2312-PU-230|01,2312-PU-230|01-03,Acople
2312-PU-230|02,2312-PU-230|02-01,Caja de rodamientos
2312-PU-230|02,2312-PU-230|02-02,Eje
2312-PU-230|02,2312-PU-230|02-03,Carcasa
2312-PU-230|02,2312-PU-230|02-04,Impulsor
2312-PU-230|02,2312-PU-230|02-05,Expulsor
2312-PU-230|02,2312-PU-230|02-06,Sello prensaestopa
2312-PU-230|02,2312-PU-230|02-07,Elementos de unión
2312-PU-230|03,2312-PU-230|03-01,Instrumentos
2312-PU-230|03,2312-PU-230|03-02,Transmisores
2312-PU-231|01,2312-PU-231|01-01,Motor eléctrico
2312-PU-231|01,2312-PU-231|01-02,Acople
2312-PU-231|02,2312-PU-231|02-01,Caja de rodamientos
2312-PU-231|02,2312-PU-231|02-02,Carcasa
2312-PU-231|03,2312-PU-231|03-01,Instrumentos
2312-PU-231|03,2312-PU-231|03-02,Transmisores
2315-PU-232|01,2315-PU-232|01-01,Motor eléctrico
2315-PU-232|01,2315-PU-232|01-02,Arrancador
2315-PU-232|01,2315-PU-232|01-03,Acople
2315-PU-232|02,2315-PU-232|02-01,Carcasa
2315-PU-232|02,2315-PU-232|02-02,Impulsor
2315-PU-232|02,2315-PU-232|02-03,Caja de rodamientos
2315-PU-232|02,2315-PU-232|02-04,Sellos
2315-PU-232|02,2315-PU-232|02-05,Sello
2315-PU-232|02,2315-PU-232|02-06,Eje
2315-PU-232|02,2315-PU-232|02-07,Elementos de unión
4122-PU-401|01,4122-PU-401|01-01,Motor eléctrico
4122-PU-401|01,4122-PU-401|01-02,Arrancador
4122-PU-401|01,4122-PU-401|01-03,Acople
4122-PU-401|02,4122-PU-401|02-01,Carcasa
4122-PU-401|02,4122-PU-401|02-02,Impulsor
4122-PU-401|02,4122-PU-401|02-03,Caja de rodamientos
4122-PU-401|02,4122-PU-401|02-04,Sellos
4122-PU-401|02,4122-PU-401|02-05,Sello
4122-PU-401|02,4122-PU-401|02-06,Eje
4122-PU-401|02,4122-PU-401|02-07,Elementos de unión
4122-PU-401|03,4122-PU-401|03-01,Instrumentos
4122-PU-401|03,4122-PU-401|03-02,Transmisores
4122-PU-402|01,4122-PU-402|01-01,Motor eléctrico
4122-PU-402|02,4122-PU-402|02-01,Carcasa
4122-PU-402|02,4122-PU-402|02-02,Caja de rodamientos
4122-PU-402|03,4122-PU-402|03-01,Instrumentos
4122-PU-402|03,4122-PU-402|03-02,Transmisores
4122-PU-403|01,4122-PU-403|01-01,Motor eléctrico
4122-PU-403|02,4122-PU-403|02-01,Carcasa
4122-PU-403|02,4122-PU-403|02-02,Caja de rodamientos
4122-PU-403|03,4122-PU-403|03-01,Instrumentos
4122-PU-403|03,4122-PU-403|03-02,Transmisores
2261-SC-201|01,2261-SC-201|01-01,Zaranda
2281-PU-226|01,2281-PU-226|01-01,Motor eléctrico
2281-PU-226|01,2281-PU-226|01-02,Variador de velocidad
2281-PU-226|01,2281-PU-226|01-03,Poleas y fajas
2281-PU-226|02,2281-PU-226|02-01,Caja de rodamientos
2281-PU-226|02,2281-PU-226|02-02,Eje
2281-PU-226|02,2281-PU-226|02-03,Carcasa
2281-PU-226|02,2281-PU-226|02-04,Impulsor
2281-PU-226|02,2281-PU-226|02-05,Sello mecánico
2281-PU-226|02,2281-PU-226|02-06,Elementos de unión
4331-PU-40668|01,4331-PU-40668|01-01,Motor eléctrico
4331-PU-40668|01,4331-PU-40668|01-02,Botonera de campo
4331-PU-40668|01,4331-PU-40668|01-03,Panel de control y caja de conexiones
4331-PU-40668|02,4331-PU-40668|02-01,Carcasa
4331-PU-40668|03,4331-PU-40668|03-01,Instrumentos
4331-PU-40669|01,4331-PU-40669|01-01,Motor eléctrico
4331-PU-40669|01,4331-PU-40669|01-02,Botonera de campo
4331-PU-40669|01,4331-PU-40669|01-03,Panel de control y caja de conexiones
4331-PU-40669|02,4331-PU-40669|02-01,Carcasa
4331-PU-40669|03,4331-PU-40669|03-01,Instrumentos
4561-PU-40850|01,4561-PU-40850|01-01,Motor eléctrico
4561-PU-40850|01,4561-PU-40850|01-02,Botonera de campo
4561-PU-40850|01,4561-PU-40850|01-03,Panel de control y caja de conexiones
4561-PU-40850|02,4561-PU-40850|02-01,Carcasa
4561-PU-40850|02,4561-PU-40850|02-02,Rodete
4561-PU-40850|02,4561-PU-40850|02-03,Eje
4561-PU-40850|02,4561-PU-40850|02-04,Mecanismo de arranque
4561-PU-40850|02,4561-PU-40850|02-05,Sello mecánico
4561-PU-40850|03,4561-PU-40850|03-01,Instrumentos
4561-PU-40850|03,4561-PU-40850|03-02,Transmisor
4561-PU-40851|01,4561-PU-40851|01-01,Motor eléctrico
3322-PU-336|01,3322-PU-336|01-01,Motor eléctrico
3322-PU-336|01,3322-PU-336|01-02,Arrancador
3322-PU-336|01,3322-PU-336|01-03,Acople de alta
3322-PU-336|01,3322-PU-336|01-04,Reductor
3322-PU-336|01,3322-PU-336|01-05,Acople de baja
3322-PU-336|02,3322-PU-336|02-01,Porta rodamiento
3322-PU-336|02,3322-PU-336|02-02,Estator
3322-PU-336|02,3322-PU-336|02-03,Rotor
3322-PU-336|03,3322-PU-336|03-01,Instrumentos
3132-CR-302|01,3132-CR-302|01-01,Motor eléctrico
3132-CR-302|01,3132-CR-302|01-02,Arrancador
3132-CR-302|01,3132-CR-302|01-03,Botonera de campo
3132-CR-302|01,3132-CR-302|01-04,Panel de control
3132-CR-302|01,3132-CR-302|01-05,Cajas de conexiones
3132-CR-302|01,3132-CR-302|01-06,Acople
3132-CR-302|01,3132-CR-302|01-07,Eje intermedio
3132-CR-302|01,3132-CR-302|01-08,Poleas y Fajas
3132-CR-302|01,3132-CR-302|01-09,Contraeje
3132-CR-302|02,3132-CR-302|02-01,Conjunto bowl
3132-CR-302|02,3132-CR-302|02-02,Conjunto tazón
3132-CR-302|02,3132-CR-302|02-03,Conjunto bowl
3132-CR-302|02,3132-CR-302|02-04,Conjunto de cabeza
3132-CR-302|02,3132-CR-302|02-05,Aro de ajuste
3132-CR-302|02,3132-CR-302|02-06,Conjunto socket/eje principal Eje prin
3132-CR-302|02,3132-CR-302|02-07,Conjunto socket/eje principal
3132-CR-302|02,3132-CR-302|02-08,Conjunto socket /eje principal
3132-CR-302|02,3132-CR-302|02-09,Conjunto socket/eje principal
3132-CR-302|02,3132-CR-302|02-10,Conjunto excéntrica
3132-CR-302|02,3132-CR-302|02-11,Estructura
3132-CR-302|03,3132-CR-302|03-01,Sistemas de enfriamiento por aire
3132-CR-302|03,3132-CR-302|03-02,Ventiladores de enfriamiento
3132-CR-302|03,3132-CR-302|03-03,Motor eléctrico FA306
3132-CR-302|03,3132-CR-302|03-04,Motor eléctrico FA307
3132-CR-302|03,3132-CR-302|03-05,Cajas de conexiones
3132-CR-302|04,3132-CR-302|04-01,Sistema de lubricación
3132-CR-302|04,3132-CR-302|04-02,Motor eléctrico 1
3132-CR-302|04,3132-CR-302|04-03,Motor eléctrico 2
3132-CR-302|04,3132-CR-302|04-04,Botonera de campo
3132-CR-302|04,3132-CR-302|04-05,Cajas de conexiones
3132-CR-302|05,3132-CR-302|05-01,Sistema hidráulico
3132-CR-302|05,3132-CR-302|05-02,Motor eléctrico
3132-CR-302|05,3132-CR-302|05-03,Panel de control
3132-CR-302|05,3132-CR-302|05-04,Botonera de campo
3132-CR-302|05,3132-CR-302|05-05,Cajas de conexiones
3132-CR-302|06,3132-CR-302|06-01,Instrumentos chancadora
3132-CR-302|06,3132-CR-302|06-02,Transmisores chancadora
3132-CR-302|06,3132-CR-302|06-03,Instrumentos Sistema de Enfriamiento
3132-CR-302|06,3132-CR-302|06-04,Instrumentos del Sistema de Enfriamiento
3132-CR-302|06,3132-CR-302|06-05,Transmisores Sistema de Enfriamiento
3132-CR-302|06,3132-CR-302|06-06,Instrumentos Sistema de Lubricación
3132-CR-302|06,3132-CR-302|06-07,Instrumentos
3132-CR-302|06,3132-CR-302|06-08,Transmisores Sistema de Lubricación
3132-CR-302|06,3132-CR-302|06-09,Instrumentos Sistema Hidráulico
3132-CR-302|06,3132-CR-302|06-10,Instrumentos
3132-CR-302|06,3132-CR-302|06-11,Transmisores Sistema Hidráulico
3132-CR-302|07,3132-CR-302|07-01,Motor eléctrico Soplador
3132-CR-302|07,3132-CR-302|07-02,Cajas de conexiones
3132-CR-302|07,3132-CR-302|07-03,Soplador
2244-FC-231|01,2244-FC-231|01-01,Motor eléctrico
2244-FC-231|01,2244-FC-231|01-02,Botella portarodamientos
2244-FC-231|01,2244-FC-231|01-03,Sistema motriz
2244-FC-231|02,2244-FC-231|02-01,Agitador
2244-FC-231|02,2244-FC-231|02-02,Válvula tipo dardo
2244-FC-231|03,2244-FC-231|03-01,Instrumentos de la celda
2244-FC-231|03,2244-FC-231|03-02,Instrumentos
2244-FC-231|03,2244-FC-231|03-03,Transmisores y válvulas de la celda
2244-FC-231|03,2244-FC-231|03-04,Tablero de control de lazo
2244-FC-231|03,2244-FC-231|03-05,Instrumentos del cajón de concentrado
2244-FC-231|03,2244-FC-231|03-06,Transmisores del cajón de concentrado
2244-FC-232|01,2244-FC-232|01-01,Motor eléctrico
2244-FC-232|01,2244-FC-232|01-02,Sistema motriz
2244-FC-232|03,2244-FC-232|03-01,Instrumentos de la celda
2244-FC-232|03,2244-FC-232|03-02,Instrumentos del cajón de concentrado
2244-FC-233|01,2244-FC-233|01-01,Motor eléctrico
2244-FC-233|01,2244-FC-233|01-02,Sistema motriz
2244-FC-233|03,2244-FC-233|03-01,Instrumentos de la celda
2244-FC-233|03,2244-FC-233|03-02,Instrumentos
2244-FC-233|03,2244-FC-233|03-03,Transmisores y válvulas de la celda
2244-FC-233|03,2244-FC-233|03-04,Tablero de control de lazo
2244-FC-233|03,2244-FC-233|03-05,Instrumentos del cajón de concentrado
2244-FC-233|03,2244-FC-233|03-06,Transmisores del cajón de concentrado
2244-FC-234|01,2244-FC-234|01-01,Motor eléctrico
2244-FC-234|01,2244-FC-234|01-02,Sistema motriz
2244-FC-234|03,2244-FC-234|03-01,Instrumentos de la celda
2244-FC-234|03,2244-FC-234|03-02,Instrumentos del cajón de concentrado
2246-PU-288|01,2246-PU-288|01-01,Motor eléctrico
2246-PU-288|01,2246-PU-288|01-02,Reductor planetario
2246-PU-288|02,2246-PU-288|02-01,Estator
2246-PU-288|02,2246-PU-288|02-02,Rotor
2246-PU-288|02,2246-PU-288|02-03,Conjunto bomba
2246-PU-288|03,2246-PU-288|03-01,Instrumentos
2244-PU-285|01,2244-PU-285|01-01,Motor eléctrico
2244-PU-285|01,2244-PU-285|01-02,Reductor planetario
2244-PU-285|02,2244-PU-285|02-01,Estator
2244-PU-285|02,2244-PU-285|02-02,Rotor
2244-PU-285|02,2244-PU-285|02-03,Conjunto bomba
2244-PU-285|03,2244-PU-285|03-01,Instrumentos
2247-PU-287|01,2247-PU-287|01-01,Motor eléctrico
2247-PU-287|01,2247-PU-287|01-02,Reductor planetario
2247-PU-287|02,2247-PU-287|02-01,Estator
2247-PU-287|02,2247-PU-287|02-02,Rotor
2247-PU-287|02,2247-PU-287|02-03,Conjunto bomba
2247-PU-287|03,2247-PU-287|03-01,Instrumentos
2261-PU-217|01,2261-PU-217|01-01,Motor eléctrico
2261-PU-217|01,2261-PU-217|01-02,Variador de velocidad
2261-PU-217|01,2261-PU-217|01-03,Botonera de campo
2261-PU-217|01,2261-PU-217|01-04,Panel de control y caja de conexiones
2261-PU-217|01,2261-PU-217|01-05,Panel de control
2261-PU-217|01,2261-PU-217|01-06,Cajas de conexiones
2261-PU-217|01,2261-PU-217|01-07,Reductor planetario
2261-PU-217|02,2261-PU-217|02-01,Estator
2261-PU-217|02,2261-PU-217|02-02,Rotor
2261-PU-217|02,2261-PU-217|02-03,Conjunto bomba
2261-PU-217|03,2261-PU-217|03-01,Instrumentos
2261-PU-217|03,2261-PU-217|03-02,Transmisores
2261-PU-218|01,2261-PU-218|01-01,Motor eléctrico
2261-PU-218|01,2261-PU-218|01-02,Reductor planetario
2261-PU-218|02,2261-PU-218|02-01,Estator
2261-PU-218|02,2261-PU-218|02-02,Rotor
2261-PU-218|02,2261-PU-218|02-03,Conjunto bomba
2261-PU-218|03,2261-PU-218|03-01,Instrumentos
2261-PU-218|03,2261-PU-218|03-02,Transmisores
2282-PU-259|01,2282-PU-259|01-01,Motor eléctrico
2282-PU-259|01,2282-PU-259|01-02,Arrancador
2282-PU-259|01,2282-PU-259|01-03,Acople
2282-PU-259|02,2282-PU-259|02-01,Carcasa
2282-PU-259|02,2282-PU-259|02-02,Impulsor
2282-PU-259|02,2282-PU-259|02-03,Caja de rodamientos
2282-PU-259|02,2282-PU-259|02-04,Sellos
2282-PU-259|02,2282-PU-259|02-05,Sello
2282-PU-259|02,2282-PU-259|02-06,Eje
2282-PU-259|02,2282-PU-259|02-07,Elementos de unión
2283-PU-262|01,2283-PU-262|01-01,Motor eléctrico
2283-PU-262|02,2283-PU-262|02-01,Carcasa
2283-PU-262|02,2283-PU-262|02-02,Caja de rodamientos
2283-PU-244|01,2283-PU-244|01-01,Distribuidor de succión
2283-PU-244|01,2283-PU-244|01-02,Cámara de compresión
2283-PU-244|01,2283-PU-244|01-03,Cuerpo intermedio
2283-PU-244|01,2283-PU-244|01-04,Diafragma
2283-PU-244|01,2283-PU-244|01-05,Válvula principal de entrada
2283-PU-244|01,2283-PU-244|01-06,Válvula de amortiguación
2283-PU-244|01,2283-PU-244|01-07,Válvula piloto de carrete
2283-PU-244|02,2283-PU-244|02-01,Instrumentos
2284-PU-284|01,2284-PU-284|01-01,Distribuidor de succión
2284-PU-284|01,2284-PU-284|01-02,Cámara de compresión
2284-PU-284|01,2284-PU-284|01-03,Cuerpo intermedio
2284-PU-284|01,2284-PU-284|01-04,Diafragma
2284-PU-284|01,2284-PU-284|01-05,Válvula principal de entrada
2284-PU-284|01,2284-PU-284|01-06,Válvula de amortiguación
2284-PU-284|01,2284-PU-284|01-07,Válvula piloto de carrete
2284-PU-284|02,2284-PU-284|02-01,Instrumentos
3241-PU-738|01,3241-PU-738|01-01,Motor eléctrico
3241-PU-738|01,3241-PU-738|01-02,Arrancador
3241-PU-738|01,3241-PU-738|01-03,Acople
3241-PU-738|02,3241-PU-738|02-01,Carcasa
3241-PU-738|02,3241-PU-738|02-02,Impulsor
3241-PU-738|02,3241-PU-738|02-03,Columna porta rodamientos
3241-PU-738|02,3241-PU-738|02-04,Sellos y juntas
3241-PU-738|02,3241-PU-738|02-05,Elementos de unión
3241-PU-738|03,3241-PU-738|03-01,Instrumentos
3241-PU-739|01,3241-PU-739|01-01,Motor eléctrico
3241-PU-739|01,3241-PU-739|01-02,Arrancador
3241-PU-739|01,3241-PU-739|01-03,Acople
3241-PU-739|02,3241-PU-739|02-01,Carcasa
3241-PU-739|02,3241-PU-739|02-02,Impulsor
3241-PU-739|02,3241-PU-739|02-03,Columna porta rodamientos
3241-PU-739|02,3241-PU-739|02-04,Sellos y juntas
3241-PU-739|02,3241-PU-739|02-05,Elementos de unión
3241-PU-739|03,3241-PU-739|03-01,Instrumentos
3241-PU-740|01,3241-PU-740|01-01,Motor eléctrico
3241-PU-740|01,3241-PU-740|01-02,Arrancador
3241-PU-740|01,3241-PU-740|01-03,Acople
3241-PU-740|02,3241-PU-740|02-01,Carcasa
3241-PU-740|02,3241-PU-740|02-02,Impulsor
3241-PU-740|02,3241-PU-740|02-03,Columna porta rodamientos
3241-PU-740|02,3241-PU-740|02-04,Sellos y juntas
3241-PU-740|02,3241-PU-740|02-05,Elementos de unión
3241-PU-740|03,3241-PU-740|03-01,Instrumentos
3241-PU-741|01,3241-PU-741|01-01,Motor eléctrico
3241-PU-741|01,3241-PU-741|01-02,Arrancador
3241-PU-741|01,3241-PU-741|01-03,Acople
3241-PU-741|02,3241-PU-741|02-01,Carcasa
3241-PU-741|02,3241-PU-741|02-02,Impulsor
3241-PU-741|02,3241-PU-741|02-03,Columna porta rodamientos
3241-PU-741|02,3241-PU-741|02-04,Sellos y juntas
3241-PU-741|02,3241-PU-741|02-05,Elementos de unión
3241-PU-741|03,3241-PU-741|03-01,Instrumentos
3252-PU-325|01,3252-PU-325|01-01,Motor eléctrico
3252-PU-325|01,3252-PU-325|01-02,Variador de velocidad
3252-PU-325|01,3252-PU-325|01-03,Acople
3252-PU-325|02,3252-PU-325|02-01,Carcasa
3252-PU-325|02,3252-PU-325|02-02,Caja de rodamientos
3252-PU-325|02,3252-PU-325|02-03,Sello mecánico
3252-PU-325|02,3252-PU-325|02-04,Eje
3252-PU-325|02,3252-PU-325|02-05,Elementos de unión
3252-PU-325|03,3252-PU-325|03-01,Instrumentos
3252-PU-325|03,3252-PU-325|03-02,Transmisores
3254-PU-331|01,3254-PU-331|01-01,Motor eléctrico
3254-PU-331|01,3254-PU-331|01-02,Variador de velocidad
3254-PU-331|01,3254-PU-331|01-03,Acople
3254-PU-331|02,3254-PU-331|02-01,Carcasa
3254-PU-331|02,3254-PU-331|02-02,Caja de rodamientos
3254-PU-331|02,3254-PU-331|02-03,Sello mecánico
3254-PU-331|02,3254-PU-331|02-04,Eje
3254-PU-331|02,3254-PU-331|02-05,Elementos de unión
3254-PU-331|03,3254-PU-331|03-01,Instrumentos
3254-PU-331|03,3254-PU-331|03-02,Transmisores
2262-CP-204|01,2262-CP-204|01-01,Motor eléctrico
2262-CP-204|01,2262-CP-204|01-02,Panel de control y caja de conexiones
2262-CP-204|01,2262-CP-204|01-03,Reductor de velocidad
2262-CP-204|01,2262-CP-204|01-04,Poleas y Fajas
2262-CP-204|02,2262-CP-204|02-01,Compresor de aire
2262-CP-204|02,2262-CP-204|02-02,Separador de aceite
2262-CP-204|02,2262-CP-204|02-03,Sistema de enfriamiento
2262-CP-204|03,2262-CP-204|03-01,Acumulador de aire
2262-CP-204|04,2262-CP-204|04-01,Instrumentos
2262-CP-204|04,2262-CP-204|04-02,Transmisores
2262-CP-205|01,2262-CP-205|01-01,Motor eléctrico
2262-CP-205|01,2262-CP-205|01-02,Panel de control y caja de conexiones
2262-CP-205|01,2262-CP-205|01-03,Reductor de velocidad
2262-CP-205|01,2262-CP-205|01-04,Poleas y Fajas
2262-CP-205|02,2262-CP-205|02-01,Compresor de aire
2262-CP-205|02,2262-CP-205|02-02,Separador de aceite
2262-CP-205|02,2262-CP-205|02-03,Sistema de enfriamiento
2262-CP-205|03,2262-CP-205|03-01,Acumulador de aire
2262-CP-205|04,2262-CP-205|04-01,Instrumentos
2262-CP-205|04,2262-CP-205|04-02,Transmisores
3331-FL-302|01,3331-FL-302|01-01,Filtro
3331-FL-302|02,3331-FL-302|02-01,Instrumentos
3331-FL-302|02,3331-FL-302|02-02,Transmisores
3331-FL-303|01,3331-FL-303|01-01,Filtro
3331-FL-303|02,3331-FL-303|02-01,Instrumentos
3331-FL-303|02,3331-FL-303|02-02,Transmisores
3331-FL-304|01,3331-FL-304|01-01,Filtro
3331-FL-304|02,3331-FL-304|02-01,Instrumentos
3331-FL-304|02,3331-FL-304|02-02,Transmisores
